#Total No. of Collocate Types: 54945
#Total No. of Collocate Tokens: 413284
95	2	2	0	7.34971	wnvnlbrver
96	2	1	1	7.34971	wniltied
97	2	2	0	7.34971	wneti
98	2	1	1	7.34971	wmtw
99	2	2	0	7.34971	wljon
100	2	0	2	7.34971	wliominds
101	2	2	0	7.34971	wlhout
102	2	1	1	7.34971	withoutoer
103	2	1	1	7.34971	withoulbeating
104	2	1	1	7.34971	withassistance
105	2	1	1	7.34971	wisht
106	2	2	0	7.34971	winwhat
107	2	1	1	7.34971	winaf
108	2	1	1	7.34971	wilna
109	2	1	1	7.34971	willjam
110	2	1	1	7.34971	willescape
111	2	0	2	7.34971	wilfohi
112	2	1	1	7.34971	wiited
113	2	0	2	7.34971	wifiher
114	2	1	1	7.34971	wifere
115	2	1	1	7.34971	wiaaf
116	2	1	1	7.34971	whosoevercometh
117	2	1	1	7.34971	whosereligion
118	2	1	1	7.34971	whomne
119	2	1	1	7.34971	whollycads
120	2	1	1	7.34971	whofoevericometh
121	2	1	1	7.34971	whoaffirm
122	2	1	1	7.34971	whiliv
123	2	1	1	7.34971	whichilshe
124	2	1	1	7.34971	whexe
125	2	1	1	7.34971	whethafle
126	2	1	1	7.34971	whereupcn
127	2	1	1	7.34971	whereinis
128	2	1	1	7.34971	whepo
129	2	2	0	7.34971	whattreasure
130	2	1	1	7.34971	whaling
131	2	1	1	7.34971	wfcfi
132	2	1	1	7.34971	wereperfons
133	2	1	1	7.34971	wereobtained
134	2	0	2	7.34971	wentyou
135	2	1	1	7.34971	welwoodto
136	2	0	2	7.34971	wellpkaffd
137	2	1	1	7.34971	weightedthem
138	2	1	1	7.34971	weidd
139	2	1	1	7.34971	weelwhare
140	2	1	1	7.34971	weaknefsadd
141	2	1	1	7.34971	watersiltill
142	2	1	1	7.34971	wastolosehis
143	2	0	2	7.34971	wastdead
144	2	0	2	7.34971	waspeacj
145	2	1	1	7.34971	wasfcourged
146	2	1	1	7.34971	wascleared
147	2	0	2	7.34971	wasci
148	2	1	1	7.34971	wasaoutamile
149	2	1	1	7.34971	wasamaz
150	2	1	1	7.34971	walkinin
151	2	0	2	7.34971	walkedup
152	2	1	1	7.34971	walfteaebod
153	2	0	2	7.34971	vyear
154	2	2	0	7.34971	vvhatever
155	2	2	0	7.34971	vvatjfrfent
156	2	2	0	7.34971	voupfaid
157	2	0	2	7.34971	vofc
158	2	0	2	7.34971	vjent
159	2	1	1	7.34971	vijindifferent
160	2	0	2	7.34971	vexationsafric
161	2	1	1	7.34971	vestagei
162	2	1	1	7.34971	verpatiently
163	2	1	1	7.34971	verjcorrett
164	2	0	2	7.34971	vequelted
165	2	2	0	7.34971	veniug
166	2	1	1	7.34971	veetpiv
167	2	1	1	7.34971	vearinrbut
168	2	1	1	7.34971	vayliicd
169	2	1	1	7.34971	uypofe
170	2	0	2	7.34971	uulockcil
171	2	2	0	7.34971	uttifies
172	2	2	0	7.34971	ussro
173	2	1	1	7.34971	usrin
174	2	1	1	7.34971	usred
175	2	1	1	7.34971	usedwith
176	2	1	1	7.34971	urneyman
177	2	1	1	7.34971	upqu
178	2	1	1	7.34971	uponwith
179	2	2	0	7.34971	uponwhom
180	2	1	1	7.34971	uponprivate
181	2	1	1	7.34971	uponloth
182	2	1	1	7.34971	upjueen
183	2	1	1	7.34971	untilnight
184	2	1	1	7.34971	untildecember
185	2	1	1	7.34971	untilaugust
186	2	1	1	7.34971	unthinkinglyfquandered
187	2	1	1	7.34971	unreservedly
188	2	1	1	7.34971	unpata
189	2	1	1	7.34971	unnecessaryrestriction
190	2	2	0	7.34971	unleentitnd
191	2	1	1	7.34971	unjfyf
192	2	1	1	7.34971	unjdertake
193	2	1	1	7.34971	unclyy
194	2	1	1	7.34971	uncheerly
195	2	1	1	7.34971	unbfs
196	2	1	1	7.34971	unaf
197	2	2	0	7.34971	umpri
198	2	1	1	7.34971	ulindeth
199	2	2	0	7.34971	uinpi
200	2	2	0	7.34971	uifies
201	2	1	1	7.34971	uiade
202	2	1	1	7.34971	uhtrt
203	2	2	0	7.34971	uhg
204	2	1	1	7.34971	uflitd
205	2	1	1	7.34971	uercfbie
206	2	1	1	7.34971	uepfolutdy
207	2	1	1	7.34971	ueau
208	2	2	0	7.34971	uasion
209	2	1	1	7.34971	tymrs
210	2	2	0	7.34971	tyheo
211	2	1	1	7.34971	twovisits
212	2	1	1	7.34971	twohorns
213	2	1	1	7.34971	twentypieces
214	2	1	1	7.34971	turid
215	2	1	1	7.34971	turableclinto
216	2	1	1	7.34971	tunch
217	2	2	0	7.34971	ttsr
218	2	1	1	7.34971	ttfif
219	2	1	1	7.34971	ttealor
220	2	1	1	7.34971	tself
221	2	1	1	7.34971	truewithout
222	2	1	1	7.34971	troubledfor
223	2	1	1	7.34971	trock
224	2	1	1	7.34971	trklts
225	2	1	1	7.34971	tripple
226	2	1	1	7.34971	trewf
227	2	1	1	7.34971	tresa
228	2	1	1	7.34971	treinbied
229	2	1	1	7.34971	treasi
230	2	1	1	7.34971	travelledijn
231	2	1	1	7.34971	tranfaft
232	2	1	1	7.34971	tpred
233	2	0	2	7.34971	toxead
234	2	1	1	7.34971	toveffi
235	2	1	1	7.34971	toucliwith
236	2	1	1	7.34971	totransact
237	2	1	1	7.34971	tothecrown
238	2	1	1	7.34971	tothebw
239	2	1	1	7.34971	totaldarkness
240	2	1	1	7.34971	totafte
241	2	1	1	7.34971	tosim
242	2	0	2	7.34971	toolcom
243	2	0	2	7.34971	tookliim
244	2	1	1	7.34971	tookfarewell
245	2	1	1	7.34971	tonquire
246	2	1	1	7.34971	toniuster
247	2	1	1	7.34971	tomurajliris
248	2	1	1	7.34971	tollthee
249	2	1	1	7.34971	tolen
250	2	0	2	7.34971	toldmm
251	2	1	1	7.34971	toldjlr
252	2	1	1	7.34971	tolauder
253	2	1	1	7.34971	tokeirof
254	2	1	1	7.34971	tojerufalem
255	2	1	1	7.34971	toifuccour
256	2	1	1	7.34971	toftir
257	2	1	1	7.34971	toenrfftrsion
258	2	1	1	7.34971	toehmpear
259	2	1	1	7.34971	tobtn
260	2	1	1	7.34971	tnvtyctt
261	2	1	1	7.34971	tnsd
262	2	1	1	7.34971	tnonzies
263	2	1	1	7.34971	tnodefily
264	2	2	0	7.34971	tniudidd
265	2	1	1	7.34971	tnenfaid
266	2	1	1	7.34971	tlreft
267	2	1	1	7.34971	tllads
268	2	1	1	7.34971	tliinks
269	2	1	1	7.34971	tlieemd
270	2	1	1	7.34971	tlefi
271	2	0	2	7.34971	tlau
272	2	1	1	7.34971	tkefactor
273	2	2	0	7.34971	tjrections
274	2	0	2	7.34971	tjivjfed
275	2	1	1	7.34971	tjeovering
276	2	1	1	7.34971	titbvt
277	2	1	1	7.34971	timeshesid
278	2	1	1	7.34971	timeor
279	2	1	1	7.34971	timations
280	2	1	1	7.34971	tiirnfdf
281	2	2	0	7.34971	tierogtie
282	2	1	1	7.34971	tieking
283	2	1	1	7.34971	tidingscould
284	2	1	1	7.34971	tickhfh
285	2	1	1	7.34971	throwobeyed
286	2	1	1	7.34971	throughbis
287	2	1	1	7.34971	threlhcr
288	2	1	1	7.34971	threeihilkngs
289	2	1	1	7.34971	thpbridp
290	2	2	0	7.34971	tholords
291	2	0	2	7.34971	thnmcrh
292	2	1	1	7.34971	thlsoth
293	2	1	1	7.34971	thjnking
294	2	1	1	7.34971	thisnecious
295	2	1	1	7.34971	thismethod
296	2	1	1	7.34971	thingsjl
297	2	1	1	7.34971	theyrefufed
298	2	1	1	7.34971	theyquarreled
299	2	1	1	7.34971	therpiti
300	2	1	1	7.34971	therethrough
301	2	0	2	7.34971	thereforeburst
302	2	1	1	7.34971	thepunftuauty
303	2	1	1	7.34971	thennor
304	2	1	1	7.34971	thenlother
305	2	1	1	7.34971	thenecessary
306	2	1	1	7.34971	themsays
307	2	1	1	7.34971	thejgate
308	2	1	1	7.34971	theirwelfare
309	2	1	1	7.34971	theirbarn
310	2	1	1	7.34971	theiourt
311	2	1	1	7.34971	theinan
312	2	1	1	7.34971	theiixteenth
313	2	1	1	7.34971	theiiking
314	2	1	1	7.34971	theiifirft
315	2	1	1	7.34971	theiatiofatlion
316	2	1	1	7.34971	thehonsp
317	2	2	0	7.34971	thefrephct
318	2	1	1	7.34971	thefashionable
319	2	1	1	7.34971	theblic
320	2	1	1	7.34971	thebedside
321	2	1	1	7.34971	theatriots
322	2	2	0	7.34971	thealehoufe
323	2	1	1	7.34971	thdlad
324	2	1	1	7.34971	thdeck
325	2	0	2	7.34971	thatprofcflfeth
326	2	1	1	7.34971	thatalas
327	2	1	1	7.34971	thaafterwards
328	2	1	1	7.34971	testamentchurch
329	2	1	1	7.34971	termedit
330	2	1	1	7.34971	tendernet
331	2	1	1	7.34971	teimfd
332	2	1	1	7.34971	tefufed
333	2	1	1	7.34971	teftifies
334	2	1	1	7.34971	teell
335	2	2	0	7.34971	tedify
336	2	1	1	7.34971	tearslamenting
337	2	1	1	7.34971	teafea
338	2	1	1	7.34971	tdld
339	2	1	1	7.34971	tdae
340	2	1	1	7.34971	tbrgets
341	2	0	2	7.34971	tbral
342	2	1	1	7.34971	tbigiants
343	2	1	1	7.34971	tbct
344	2	1	1	7.34971	tawj
345	2	1	1	7.34971	taltl
346	2	1	1	7.34971	taldyou
347	2	2	0	7.34971	systemfor
348	2	2	0	7.34971	swrongjt
349	2	1	1	7.34971	swpre
350	2	1	1	7.34971	swearlttbut
351	2	1	1	7.34971	sungupon
352	2	1	1	7.34971	sufferthat
353	2	1	1	7.34971	sufau
354	2	1	1	7.34971	suchtongue
355	2	1	1	7.34971	suchpeople
356	2	2	0	7.34971	successfulwith
357	2	1	1	7.34971	sturtin
358	2	1	1	7.34971	stumping
359	2	1	1	7.34971	strk
360	2	0	2	7.34971	strim
361	2	1	1	7.34971	stopthim
362	2	1	1	7.34971	stlfied
363	2	1	1	7.34971	stillontinuing
364	2	2	0	7.34971	stents
365	2	1	1	7.34971	stdered
366	2	1	1	7.34971	stayedtuil
367	2	1	1	7.34971	startedback
368	2	1	1	7.34971	sruck
369	2	0	2	7.34971	sparedman
370	2	1	1	7.34971	sorton
371	2	1	1	7.34971	sorelyrepented
372	2	1	1	7.34971	songthe
373	2	2	0	7.34971	sonemeat
374	2	1	1	7.34971	somelew
375	2	1	1	7.34971	someheaviness
376	2	1	1	7.34971	somecular
377	2	1	1	7.34971	soleper
378	2	1	1	7.34971	solemnmaitper
379	2	1	1	7.34971	sohall
380	2	1	1	7.34971	snappishnessand
381	2	1	1	7.34971	snappishly
382	2	2	0	7.34971	sltil
383	2	1	1	7.34971	sloup
384	2	1	1	7.34971	slijod
385	2	1	1	7.34971	slavishly
386	2	1	1	7.34971	siumble
387	2	1	1	7.34971	singet
388	2	2	0	7.34971	simpleids
389	2	0	2	7.34971	sicklyfind
390	2	0	2	7.34971	shutes
391	2	1	1	7.34971	shouldsleep
392	2	1	1	7.34971	shouldinot
393	2	2	0	7.34971	shouldbefal
394	2	1	1	7.34971	shoonsvne
395	2	1	1	7.34971	shoofhim
396	2	0	2	7.34971	shojah
397	2	1	1	7.34971	shewedbow
398	2	2	0	7.34971	shefferyfor
399	2	1	1	7.34971	shedrank
400	2	1	1	7.34971	sheconfessed
401	2	1	1	7.34971	shammer
402	2	1	1	7.34971	settlesa
403	2	1	1	7.34971	servu
404	2	1	1	7.34971	seminarygeorgia
405	2	1	1	7.34971	seespectacles
406	2	1	1	7.34971	searchev
407	2	0	2	7.34971	sdm
408	2	1	1	7.34971	sdifpofition
409	2	1	1	7.34971	screeds
410	2	1	1	7.34971	scotsfuffererers
411	2	1	1	7.34971	sceld
412	2	1	1	7.34971	scarcelycan
413	2	1	1	7.34971	sawlas
414	2	1	1	7.34971	saidthrectimes
415	2	1	1	7.34971	saidburke
416	2	1	1	7.34971	safelyhome
417	2	1	1	7.34971	sadty
418	2	1	1	7.34971	saddler
419	2	1	1	7.34971	rvtr
420	2	2	0	7.34971	rustlingas
421	2	1	1	7.34971	runxhere
422	2	0	2	7.34971	ruio
423	2	1	1	7.34971	ruiag
424	2	1	1	7.34971	rtige
425	2	0	2	7.34971	rtctivtd
426	2	1	1	7.34971	rtafler
427	2	1	1	7.34971	rrett
428	2	0	2	7.34971	rquimin
429	2	1	1	7.34971	roupbr
430	2	1	1	7.34971	rommandhis
431	2	0	2	7.34971	rodeup
432	2	1	1	7.34971	rodeslowly
433	2	1	1	7.34971	rntet
434	2	1	1	7.34971	rlin
435	2	1	1	7.34971	rjed
436	2	1	1	7.34971	rithough
437	4	0	4	7.34971	ritage
438	2	1	1	7.34971	rinnk
439	2	1	1	7.34971	rilced
440	2	1	1	7.34971	rijt
441	2	2	0	7.34971	riionld
442	2	1	1	7.34971	ribthak
443	2	1	1	7.34971	rhoney
444	2	0	2	7.34971	rfefo
445	2	1	1	7.34971	reviledthe
446	2	1	1	7.34971	returnta
447	2	1	1	7.34971	returninga
448	2	0	2	7.34971	returnea
449	2	1	1	7.34971	retifrned
450	2	1	1	7.34971	restjhe
451	2	1	1	7.34971	resortunto
452	2	0	2	7.34971	rerid
453	2	1	1	7.34971	regirdto
454	2	1	1	7.34971	refloreth
455	2	0	2	7.34971	recmerft
456	2	1	1	7.34971	reateft
457	2	1	1	7.34971	readynoliteness
458	2	1	1	7.34971	readito
459	2	1	1	7.34971	rdfoiuier
460	2	2	0	7.34971	rcountenance
461	2	1	1	7.34971	rcod
462	2	1	1	7.34971	rcfpetl
463	2	2	0	7.34971	rbenation
464	2	1	1	7.34971	raseihters
465	2	2	0	7.34971	rantifh
466	2	1	1	7.34971	ranforward
467	2	1	1	7.34971	ranas
468	2	2	0	7.34971	raifp
469	2	1	1	7.34971	rabjliakeh
470	2	1	1	7.34971	rabel
471	2	1	1	7.34971	qusftioni
472	2	0	2	7.34971	queliene
473	2	1	1	7.34971	queftlfris
474	2	1	1	7.34971	qnaiaercd
475	2	1	1	7.34971	purfa
476	2	1	1	7.34971	pureworfliip
477	2	1	1	7.34971	punifii
478	2	1	1	7.34971	punifftment
479	2	2	0	7.34971	publichonsq
480	2	1	1	7.34971	ptoteledthat
481	2	1	1	7.34971	proteftt
482	2	1	1	7.34971	proprieter
483	2	1	1	7.34971	profite
484	2	1	1	7.34971	priffn
485	2	1	1	7.34971	presenjnly
486	2	1	1	7.34971	prefervathm
487	2	0	2	7.34971	prefentedj
488	2	0	2	7.34971	prefenceth
489	2	0	2	7.34971	preaclues
490	2	1	1	7.34971	preachtupon
491	2	2	0	7.34971	prcfbvte
492	2	1	1	7.34971	praywitl
493	2	1	1	7.34971	praydd
494	2	0	2	7.34971	praisedgod
495	2	1	1	7.34971	praifedbd
496	2	1	1	7.34971	possiblycontain
497	2	1	1	7.34971	poornephew
498	2	1	1	7.34971	poitoned
499	2	1	1	7.34971	poisonworking
500	2	1	1	7.34971	poftat
501	2	1	1	7.34971	pofiefftd
502	2	0	2	7.34971	pmyvanquished
503	2	2	0	7.34971	plaintivevoied
504	2	1	1	7.34971	plaguingmie
505	2	1	1	7.34971	piocein
506	2	1	1	7.34971	pinnons
507	2	1	1	7.34971	piila
508	2	1	1	7.34971	pieached
509	2	2	0	7.34971	phrafeology
510	2	0	2	7.34971	petitionedfor
511	2	0	2	7.34971	petitionedalso
512	2	1	1	7.34971	perfoncarrying
513	2	1	1	7.34971	perfim
514	2	1	1	7.34971	perfeverrd
515	2	1	1	7.34971	perfbnfor
516	2	0	2	7.34971	perceivftti
517	2	1	1	7.34971	peoplethemfelves
518	2	1	1	7.34971	penuy
519	2	1	1	7.34971	peiei
520	2	1	1	7.34971	pehaps
521	2	1	1	7.34971	peevilkand
522	2	1	1	7.34971	peaceablefor
523	2	1	1	7.34971	peaceabfor
524	2	2	0	7.34971	pbefore
525	2	1	1	7.34971	pbaraob
526	2	0	2	7.34971	pauiffied
527	2	1	1	7.34971	particularvv
528	2	1	1	7.34971	particularlygruft
529	2	1	1	7.34971	parsonforty
530	2	1	1	7.34971	paking
531	2	2	0	7.34971	owedwhei
532	2	1	1	7.34971	ovtrhesrd
533	2	1	1	7.34971	overtakenthe
534	2	0	2	7.34971	overboatd
535	2	1	1	7.34971	ouwhoreson
536	2	1	1	7.34971	outwardcourt
537	2	1	1	7.34971	oundedthe
538	2	1	1	7.34971	othlittle
539	2	1	1	7.34971	ortwel
540	2	1	1	7.34971	orithe
541	4	2	2	7.34971	orething
542	2	1	1	7.34971	ordainln
543	2	1	1	7.34971	optn
544	2	2	0	7.34971	oppriitl
545	2	1	1	7.34971	opposeth
546	2	1	1	7.34971	ontwenty
547	2	1	1	7.34971	onsthe
548	2	1	1	7.34971	onlyordered
549	2	1	1	7.34971	onlyfhow
550	2	1	1	7.34971	onfudden
551	2	1	1	7.34971	oneiafl
552	2	1	1	7.34971	oneagnes
553	2	1	1	7.34971	onabed
554	2	1	1	7.34971	olibut
555	2	0	2	7.34971	olaimains
556	2	1	1	7.34971	ojiths
557	2	1	1	7.34971	ojfa
558	2	1	1	7.34971	oftltehearing
559	2	1	1	7.34971	oftenmufpe
560	2	1	1	7.34971	oftenfaid
561	2	0	2	7.34971	oftedeclared
562	2	1	1	7.34971	ofodd
563	2	1	1	7.34971	ofjia
564	2	2	0	7.34971	ofiknowing
565	2	1	1	7.34971	offttarpdjtfs
566	2	2	0	7.34971	offlads
567	2	1	1	7.34971	offherself
568	2	1	1	7.34971	ofconveying
569	2	1	1	7.34971	ofboavding
570	2	0	2	7.34971	ofaa
571	2	1	1	7.34971	oeto
572	2	1	1	7.34971	oduced
573	2	1	1	7.34971	odging
574	2	1	1	7.34971	obtainnd
575	2	0	2	7.34971	observeddivers
576	2	0	2	7.34971	observeddi
577	2	1	1	7.34971	obmgitlon
578	2	1	1	7.34971	obfcrvedthem
579	2	1	1	7.34971	nvited
580	2	1	1	7.34971	nvauld
581	2	1	1	7.34971	nujjht
582	2	1	1	7.34971	nudits
583	2	1	1	7.34971	nrpes
584	2	1	1	7.34971	npwr
585	2	1	1	7.34971	notrnor
586	2	1	1	7.34971	notpiake
587	2	1	1	7.34971	notiefufcd
588	2	1	1	7.34971	nothingfrom
589	2	0	2	7.34971	nothaveplayedsuchanastytrick
590	2	1	1	7.34971	notewithout
591	2	1	1	7.34971	nohts
592	2	1	1	7.34971	nohildren
593	2	1	1	7.34971	nniver
594	2	1	1	7.34971	nnffl
595	2	1	1	7.34971	nnderftund
596	2	1	1	7.34971	nmtitig
597	2	1	1	7.34971	nluded
598	2	1	1	7.34971	njvv
599	2	2	0	7.34971	nizipg
600	2	1	1	7.34971	nitnself
601	2	1	1	7.34971	niorcjs
602	2	1	1	7.34971	nioftrenowned
603	2	2	0	7.34971	ninti
604	2	0	2	7.34971	ninking
605	2	2	0	7.34971	ninestairs
606	2	1	1	7.34971	nfible
607	2	1	1	7.34971	nevey
608	2	1	1	7.34971	nevev
609	2	1	1	7.34971	neverlive
610	2	1	1	7.34971	nevereat
611	2	1	1	7.34971	neverdifcovered
612	2	1	1	7.34971	nevenreturn
613	2	1	1	7.34971	nerfuaded
614	2	1	1	7.34971	neitherdould
615	2	1	1	7.34971	nehessitry
616	2	1	1	7.34971	neded
617	2	1	1	7.34971	neatbodv
618	2	1	1	7.34971	ncwhat
619	2	1	1	7.34971	mylury
620	2	1	1	7.34971	myfelfeafy
621	2	1	1	7.34971	myfcery
622	2	1	1	7.34971	murile
623	2	1	1	7.34971	murhtfor
624	2	1	1	7.34971	murderhis
625	2	1	1	7.34971	muffing
626	2	1	1	7.34971	mucljindustry
627	2	1	1	7.34971	muchharassed
628	2	1	1	7.34971	muchdisturbed
629	2	1	1	7.34971	muaik
630	2	1	1	7.34971	mttcie
631	2	1	1	7.34971	msur
632	2	1	1	7.34971	mrsh
633	2	1	1	7.34971	mrrahrt
634	2	1	1	7.34971	mremv
635	2	1	1	7.34971	moveshis
636	2	1	1	7.34971	moulderingin
637	2	2	0	7.34971	mormog
638	2	1	1	7.34971	moreeagerly
639	2	1	1	7.34971	moredugvptt
640	2	1	1	7.34971	monygood
641	2	1	1	7.34971	monthlylying
642	2	2	0	7.34971	momentas
643	2	1	1	7.34971	mofllludious
644	2	2	0	7.34971	mmqii
645	2	2	0	7.34971	mistakd
646	2	1	1	7.34971	misakfen
647	2	1	1	7.34971	miiehupon
648	2	1	1	7.34971	mightpray
649	2	1	1	7.34971	mighj
650	2	0	2	7.34971	mfvyrtraitor
651	2	1	1	7.34971	mfander
652	2	1	1	7.34971	mewneti
653	2	1	1	7.34971	methuselah
654	2	1	1	7.34971	mesjge
655	2	0	2	7.34971	merchancife
656	2	1	1	7.34971	mendu
657	2	1	1	7.34971	meikleevil
658	2	0	2	7.34971	meifo
659	2	1	1	7.34971	mcntio
660	2	1	1	7.34971	mayideal
661	2	1	1	7.34971	mayfiee
662	2	1	1	7.34971	mawymiles
663	2	1	1	7.34971	mavk
664	2	1	1	7.34971	maurtt
665	2	1	1	7.34971	maughts
666	2	1	1	7.34971	marrie
667	2	1	1	7.34971	marksyne
668	2	1	1	7.34971	manyhalfpence
669	2	1	1	7.34971	manyages
670	2	1	1	7.34971	magiftr
671	2	0	2	7.34971	madeucame
672	2	1	1	7.34971	madejibhey
673	2	1	1	7.34971	luould
674	2	1	1	7.34971	luni
675	2	1	1	7.34971	lugfiithec
676	2	1	1	7.34971	luchhard
677	2	1	1	7.34971	lubtie
678	2	1	1	7.34971	ltxt
679	2	1	1	7.34971	lpcv
680	2	1	1	7.34971	loyerj
681	2	2	0	7.34971	loxaler
682	2	0	2	7.34971	lovedentirely
683	2	1	1	7.34971	loughta
684	2	1	1	7.34971	lothc
685	2	1	1	7.34971	loster
686	2	0	2	7.34971	losinosfreely
687	2	1	1	7.34971	lopkim
688	2	1	1	7.34971	loonsa
689	2	0	2	7.34971	loonbcsimcbi
690	2	1	1	7.34971	looktvd
691	2	1	1	7.34971	longerhim
692	2	1	1	7.34971	lollher
693	2	1	1	7.34971	lojjer
694	2	1	1	7.34971	llorniug
695	2	1	1	7.34971	lllook
696	2	1	1	7.34971	llarv
697	2	1	1	7.34971	littlethrough
698	2	1	1	7.34971	littleleifure
699	2	1	1	7.34971	littlejwandering
700	2	1	1	7.34971	literagain
701	2	1	1	7.34971	lisdain
702	2	1	1	7.34971	lirarched
703	2	1	1	7.34971	liouldhave
704	2	0	2	7.34971	linenlarks
705	2	1	1	7.34971	limpitjiuid
706	2	1	1	7.34971	limmsr
707	2	2	0	7.34971	limie
708	2	1	1	7.34971	liiyb
709	2	1	1	7.34971	liimfci
710	2	1	1	7.34971	licksv
711	2	1	1	7.34971	licksand
712	2	1	1	7.34971	libertwiiof
713	2	1	1	7.34971	liberalto
714	2	1	1	7.34971	liarangued
715	2	2	0	7.34971	lhaved
716	2	1	1	7.34971	lhallgain
717	2	1	1	7.34971	lhaji
718	2	1	1	7.34971	lgt
719	2	1	1	7.34971	lettter
720	2	1	1	7.34971	lesoiitd
721	2	0	2	7.34971	lesiis
722	2	2	0	7.34971	lesg
723	2	1	1	7.34971	lental
724	2	0	2	7.34971	leirriurw
725	2	1	1	7.34971	leftthose
726	2	0	2	7.34971	learnrd
727	2	1	1	7.34971	learnedienglish
728	2	1	1	7.34971	learnedi
729	2	1	1	7.34971	lawthis
730	2	1	1	7.34971	lausfy
731	2	1	1	7.34971	laughedhimsojf
732	2	1	1	7.34971	latheft
733	2	1	1	7.34971	lasseti
734	2	1	1	7.34971	laromvd
735	2	1	1	7.34971	larhented
736	2	1	1	7.34971	lanjv
737	2	1	1	7.34971	lanfhed
738	2	1	1	7.34971	lamiutlcrlij
739	2	1	1	7.34971	lambed
740	2	1	1	7.34971	lajr
741	2	1	1	7.34971	laiown
742	2	1	1	7.34971	laeli
743	2	1	1	7.34971	koudie
744	2	2	0	7.34971	knowethour
745	2	0	2	7.34971	knotunder
746	2	0	2	7.34971	knotjindcr
747	2	1	1	7.34971	knockic
748	2	1	1	7.34971	kml
749	4	1	3	7.34971	kissm
750	2	1	1	7.34971	kinji
751	2	1	1	7.34971	kingreplied
752	2	1	1	7.34971	kindiieisfor
753	2	1	1	7.34971	kindhad
754	2	1	1	7.34971	kindcefs
755	2	1	1	7.34971	kilmainjiamjail
756	2	0	2	7.34971	kilis
